CTYNAME,0_4,5_19,20_,Cum_inf,Cum_inf_low,Cum_inf_high,Cum_inf_0,Cum_inf_0_low,Cum_inf_0_high,Cum_inf_1,Cum_inf_1_low,Cum_inf_1_high,Cum_inf_2,Cum_inf_2_low,Cum_inf_2_high,Cum_Hosp,Cum_Hosp_low,Cum_Hosp_high,Cum_Hosp_0,Cum_Hosp_0_low,Cum_Hosp_0_high,Cum_Hosp_1,Cum_Hosp_1_low,Cum_Hosp_1_high,Cum_Hosp_2,Cum_Hosp_2_low,Cum_Hosp_2_high
Lamb,816,2989,8906,125.59252505237004,113.34645916855717,139.60609591408468,40.08528099014546,36.08211503199618,44.395426960830434,65.8752980950787,59.292358041644384,72.90641104568239,19.54180200989734,17.492761949667337,22.22637052339447,23.46429558617223,21.099210251430094,26.3735317948682,11.537964544426426,10.403185988263262,13.007407320206132,8.631947558517666,7.782541283075062,9.664641808550526,3.2990663110660545,2.90378626896079,3.795030543462967
Lampasas,1120,4293,17849,228.66393135827326,202.53587497857086,251.65453450632526,59.658729053818774,53.13768353219965,65.14569980496472,107.7261578021085,96.88595414426722,117.98053572438472,61.61805208917375,53.00546952628446,69.91423456247978,41.677871118372956,36.437445706256916,46.22379927214528,17.145127571559776,15.24830491246721,19.098428245543193,14.065154517390804,12.440778643714486,15.629524183633539,10.42064446368801,8.775785676949852,12.048375033088268
Lavaca,1252,4041,15278,199.01338529337,178.3303084907287,221.05482917226323,63.51875332635752,56.7067753932065,70.60375050149628,94.62480131458386,84.83593778427507,105.38289020536772,41.25411932738041,36.26339381368207,45.95964818293173,37.784147921827795,33.221930417898434,41.82022214824815,18.34181478271725,16.032601622563398,20.484233826224102,12.392313227015839,10.89885849540732,13.786125988782379,6.992676442188226,5.998448219125132,7.856551599590342
Lee,1015,3272,13953,176.56811400114714,157.28541666907236,197.20791467965742,54.054356832596284,48.50279480112778,59.83807896416245,84.32109561411224,75.01839485479572,93.95282862334204,38.34238199293095,34.15165732092382,43.537763037449515,33.222903255940395,29.526377622707464,37.02175899450298,15.612042195175128,13.833789510565818,17.480691437611544,11.090583975035399,9.866386102768233,12.379250914905999,6.455128361764358,5.744425404889324,7.3938454970902185
Leon,957,3193,12388,146.20387260717314,129.6200252871425,161.7155947017391,47.060344567354505,41.9542895273046,51.882597051370844,68.50505919503081,61.32448102649078,75.58312536193519,30.283511318897375,26.440828224408918,34.51826561940832,27.707685751550464,24.41252275635326,30.942917158545306,13.59374336940961,11.975992177363679,15.255345952231691,9.03371275636774,7.985963150455445,9.993497120055633,5.095056066569916,4.343029349387325,5.976573235413824
Liberty,8129,27727,72416,1019.0920046230489,915.8662912013318,1130.9674288051747,351.40124078132817,314.1610898176085,391.0016488253695,527.1234011851652,475.94763742376364,583.8343156010276,138.19401265013533,122.90689986527985,158.8115574836797,190.57924195449783,170.81510330611204,213.7270226797422,99.80458393695655,89.49445454293647,112.41255233811076,67.40783146218854,60.00975663739671,76.08629555585381,22.783718941187864,20.24475773339158,26.87664260259347
Limestone,1255,4248,16747,189.62647969081996,168.66800194192658,212.4120083633029,60.71002490723261,54.18077533037042,67.82057150941651,91.0360098079594,81.3414997404094,102.21626327844685,37.4917348553667,32.8734885977991,42.62371700338466,35.755862684679016,31.372234975369338,39.87718037149891,17.53839815063938,15.304681340324938,19.549353855215955,11.858377212330263,10.562660691618259,13.264644534333529,6.326811215534833,5.4845446634161785,7.23358103029017
Lipscomb,173,634,2099,32.01929619895107,28.361319510456315,35.01589320718635,9.22769400075298,8.178252467091507,10.068992812261161,16.252115074362813,14.422989313373446,17.692555133419724,6.517793675052809,5.77261922791351,7.340903517007985,5.984125526308528,5.316272201387575,6.606050538691987,2.6680151806586214,2.374618424535077,2.9332685057214345,2.205738938798127,1.9697488367800573,2.44086853995658,1.1050213060363094,0.959092751439315,1.254099145288495
Live Oak,541,1845,9198,86.11960769417615,76.51275344275469,95.49655768546228,26.40579883372042,23.56850524893426,29.355185221051126,38.912712366587094,34.81107378137272,43.170267559173006,20.662897153178484,18.180348822872734,23.247183501556936,16.311430460709342,14.319433364489727,18.226879675582126,7.622979000501877,6.699645968018127,8.57053749566514,5.13950197697771,4.548349232391008,5.79235576165,3.516591577267868,3.0145620841185385,3.924673071106825
Llano,984,2899,18992,180.61428258137454,159.11121480075508,199.86659498775123,51.330675161720094,45.24662991558202,56.335458935645356,70.40980686976258,62.314454999251566,76.97984242942971,59.05942768915663,51.52982215630651,66.36866809208452,34.127285687579835,29.8042412557573,38.0895511306965,14.809932158704154,13.006334019425465,16.5987668473665,9.226610604587865,8.044948477173163,10.190876965208837,9.951665024584887,8.57028234110772,11.398329151779146
Lubbock,19829,68894,232217,3884.436850409044,3450.9612948378417,4322.458308482259,1079.9006357952953,961.0786420432503,1197.3529655968196,2064.748507235574,1844.869788199121,2283.9838555101614,749.1900242031581,648.0584973732915,846.6045912561236,706.7913664387968,619.3810557921109,789.2975134382184,311.6890460855202,274.29785799667616,350.29054612610673,268.8632293439388,237.59033798612327,301.3343463783915,125.49821473258078,106.20028285079961,144.70583553705188
Lynn,381,1369,4011,61.796516659273216,54.308260494487286,67.91731228901955,19.368695989850366,17.1420549088363,21.386180176208526,30.478831237287878,26.965654227200424,33.47615758891541,12.001156809844758,10.462934284538012,13.185460628781332,11.652877944897057,10.346434551550862,12.965068676447233,5.598439467370689,4.967970457505845,6.201516401492463,4.049604179345922,3.586722738433196,4.475527068358929,2.03480561314697,1.745044201398319,2.2777992907854907
Madison,920,2508,10314,130.53033006508514,116.67865283189076,144.1712937280935,46.73455732465503,41.87723159098518,51.42862653811306,59.99659444793872,53.9160017106354,66.26898338250689,23.893193755695915,20.981286380942056,27.15669707923273,25.46069256187404,22.55160647026052,28.348119176612663,13.51050201809181,11.937054388455277,14.910600921580007,7.904843211202797,7.004352110909239,8.74994091450836,4.063424901259438,3.494442378864474,4.643069946721839
Marion,411,1493,7667,71.5803380434688,64.53220860331184,79.36584543349899,20.478753822477092,18.483410534598228,22.678567498322725,33.44869628392414,30.09489507227886,36.88037852401368,17.57050715767045,15.648104439912391,19.874903653299146,13.30111436586134,11.918784780557226,14.92894015098671,5.922604200537474,5.307841537664002,6.61007389499645,4.452656145705888,3.916171446449093,4.943069833920533,2.9745698410168906,2.6558889544537165,3.41855489801793
Martin,350,1443,3423,60.35608498782851,51.922417492162914,65.70957369041179,17.86477652137488,15.464170022165309,19.582245045261473,32.226325649364824,28.11252738279738,35.32013362781111,10.236620551643995,8.699681418434183,11.478242276274312,11.208228210435962,9.500418870341566,12.329402831172208,5.179945444522801,4.462408597319587,5.688581602625787,4.278410227351802,3.650308645769806,4.679821887503041,1.7369679804299505,1.4614064162488944,1.9615118392268198
Mason,165,653,3113,38.93287415754529,34.54497188531167,43.07625227345059,9.082135085814468,8.107285047442511,9.983740781757918,17.99289120427037,16.123538908665672,19.707760970856004,11.784686018722423,10.304422919910179,13.36029371233127,7.058186421463548,6.236284157553885,7.896283331214864,2.6140816665573197,2.308462407221933,2.9116223920650954,2.443745812112744,2.1661622657048585,2.7095035876790066,2.006217437150943,1.7353777341279388,2.3110014823994756
